,Region,Total_Amount,Años en entregar,Month Created,Product_Name,Opportunity_Owner,Delivery_Year,Delivery_Quarter,"Pricing, Delivery_Terms_Approved","Pricing, Delivery_Terms_Quote_Appr",Decision,Promedio_Region_Por_Quarter,Promedio_Owner_Por_Year_And_Quarter,Lag_1,Delta
5610,Americas,2.8133091726571546,1,12,Product_Name_382,Person_Name_3,2017,Q1,0,1,0,2.553548575227325,2.613926870749155,2.547704241558884,2.256018790856575
5612,Americas,2.8413541825387068,1,12,Product_Name_326,Person_Name_3,2017,Q1,0,1,0,2.553548575227325,2.613926870749155,2.547704241558884,2.256018790856575
5613,Americas,2.89095569551729,1,12,Product_Name_406,Person_Name_3,2017,Q1,0,1,0,2.553548575227325,2.613926870749155,2.547704241558884,2.256018790856575
5614,Americas,2.918614100440162,1,12,Product_Name_401,Person_Name_3,2017,Q1,0,1,0,2.553548575227325,2.613926870749155,2.547704241558884,2.256018790856575
5619,Americas,2.5277675707224185,1,12,Product_Name_289,Person_Name_3,2017,Q1,0,0,1,2.553548575227325,2.613926870749155,2.547704241558884,2.256018790856575
5624,Americas,2.58015709713794,1,12,Product_Name_167,Person_Name_3,2017,Q1,0,0,0,2.553548575227325,2.613926870749155,2.547704241558884,2.256018790856575
5626,Americas,2.8440143546259407,1,12,Product_Name_382,Person_Name_3,2017,Q1,1,1,0,2.553548575227325,2.613926870749155,2.547704241558884,2.256018790856575
5655,Americas,2.46392008200928,0,3,Product_Name_167,Person_Name_3,2017,Q1,0,0,1,2.553548575227325,2.613926870749155,2.547704241558884,2.256018790856575
6622,Americas,2.6677402436144657,0,10,Product_Name_418,Person_Name_3,2017,Q1,0,1,1,2.553548575227325,2.613926870749155,2.547704241558884,2.256018790856575
4704,Americas,2.7438508634295165,1,12,Product_Name_379,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4736,Americas,2.884147245967367,0,1,Product_Name_407,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4746,Americas,2.8538186294152705,0,1,Product_Name_407,Person_Name_3,2017,Q2,0,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4779,Americas,2.7987770687340445,0,1,Other,Person_Name_3,2017,Q2,0,0,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4780,Americas,2.7987770687340445,0,1,Other,Person_Name_3,2017,Q2,0,0,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4797,Americas,2.8294951501192256,0,2,Product_Name_382,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4836,Americas,2.8281107315875023,0,2,Product_Name_382,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4856,Americas,2.7500285858459788,0,2,Product_Name_149,Person_Name_3,2017,Q2,0,0,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4858,Americas,2.798910725002739,0,2,Product_Name_306,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4860,Americas,2.8100366063487128,0,2,Product_Name_407,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4861,Americas,2.856968296203233,0,2,Product_Name_407,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4862,Americas,2.8273154849679667,0,2,Product_Name_407,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4910,Americas,2.8129858302691573,0,2,Product_Name_407,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4919,Americas,2.933454625370984,0,2,Product_Name_432,Person_Name_3,2017,Q2,0,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4929,Americas,2.6219851547393613,0,3,Product_Name_408,Person_Name_3,2017,Q2,0,0,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4930,Americas,2.7231364662846214,0,3,Product_Name_404,Person_Name_3,2017,Q2,0,0,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4933,Americas,2.8161629123815803,0,3,Product_Name_433,Person_Name_3,2017,Q2,0,1,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4935,Americas,2.8518618219497953,0,3,Product_Name_391,Person_Name_3,2017,Q2,0,1,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4936,Americas,2.816243381713463,0,3,Product_Name_382,Person_Name_3,2017,Q2,0,0,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4937,Americas,2.8224348643014654,0,3,Product_Name_326,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4939,Americas,2.876360121937757,0,3,Product_Name_326,Person_Name_3,2017,Q2,0,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4956,Americas,2.769601428003401,0,3,Product_Name_409,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4957,Americas,2.765030946684781,0,3,Product_Name_430,Person_Name_3,2017,Q2,1,1,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4964,Americas,2.8415117164158206,0,3,Product_Name_407,Person_Name_3,2017,Q2,0,1,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4968,Americas,2.695555459079576,0,3,Product_Name_327,Person_Name_3,2017,Q2,0,0,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4996,Americas,2.8357427161257136,1,2,Product_Name_326,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5272,Americas,2.8827957767082077,1,9,Product_Name_308,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5279,Americas,2.9436910376399044,1,9,Product_Name_381,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5280,Americas,2.762883768468578,1,9,Product_Name_323,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5284,Americas,2.8045251187994724,1,9,Product_Name_407,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5293,Americas,2.8888907551413765,1,9,Product_Name_166,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5398,Americas,2.7592866057888465,1,10,Product_Name_379,Person_Name_3,2017,Q2,0,0,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5411,Americas,2.7740772316739535,1,10,Product_Name_405,Person_Name_3,2017,Q2,0,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5412,Americas,2.7948217659206156,1,10,Product_Name_164,Person_Name_3,2017,Q2,0,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5420,Americas,2.8036511088035807,1,10,Product_Name_405,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5454,Americas,2.7698905413743886,1,10,Product_Name_380,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5460,Americas,2.919529321785895,1,11,Product_Name_381,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5492,Americas,2.8583130491951203,1,11,Product_Name_166,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5493,Americas,2.8177655579693366,1,11,Product_Name_152,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5515,Americas,2.9436400767956057,1,12,Product_Name_381,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5573,Americas,2.8193977628056137,1,12,Product_Name_377,Person_Name_3,2017,Q2,0,0,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5630,Americas,2.8100366063487128,1,12,Product_Name_407,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5631,Americas,2.856968296203233,1,12,Product_Name_407,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5632,Americas,2.8273154849679667,1,12,Product_Name_407,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5633,Americas,2.798910725002739,1,12,Product_Name_306,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5636,Americas,2.6457191564604843,0,3,Product_Name_226,Person_Name_3,2017,Q2,0,0,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5649,Americas,2.6373746125768327,0,3,Product_Name_383,Person_Name_3,2017,Q2,0,0,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5650,Americas,2.8276689530142085,0,3,Product_Name_433,Person_Name_3,2017,Q2,0,1,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5672,Americas,2.7394258834782765,0,3,Product_Name_323,Person_Name_3,2017,Q2,0,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5691,Americas,2.6609279789332647,0,3,Product_Name_408,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5693,Americas,2.686200308411438,0,3,Product_Name_408,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5717,Americas,2.5703268928662824,0,4,Product_Name_209,Person_Name_3,2017,Q2,0,0,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5722,Americas,2.7199184753119483,0,4,Product_Name_409,Person_Name_3,2017,Q2,1,1,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5723,Americas,2.68104535685376,0,4,Product_Name_413,Person_Name_3,2017,Q2,1,1,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5729,Americas,2.686370855550117,0,4,Product_Name_413,Person_Name_3,2017,Q2,1,1,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5744,Americas,2.815422312926479,0,4,Product_Name_433,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5782,Americas,2.5884352408188196,0,4,Product_Name_209,Person_Name_3,2017,Q2,1,1,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5783,Americas,2.5884352408188196,0,4,Product_Name_209,Person_Name_3,2017,Q2,1,1,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5784,Americas,2.6677518416582586,0,4,Product_Name_209,Person_Name_3,2017,Q2,1,1,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5785,Americas,2.5546734544984244,0,4,Product_Name_209,Person_Name_3,2017,Q2,1,1,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5790,Americas,2.833358057547031,0,4,Product_Name_412,Person_Name_3,2017,Q2,0,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5827,Americas,2.733612131508428,0,4,Product_Name_201,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5828,Americas,2.6875225697161724,0,4,Product_Name_209,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5829,Americas,2.6440676188584082,0,4,Product_Name_181,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5830,Americas,2.641943667352051,0,4,Product_Name_159,Person_Name_3,2017,Q2,1,1,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5843,Americas,2.593234933597297,0,4,Product_Name_447,Person_Name_3,2017,Q2,0,0,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5858,Americas,2.7192035593787764,0,4,Product_Name_220,Person_Name_3,2017,Q2,0,0,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5905,Americas,2.677569786758994,0,4,Product_Name_327,Person_Name_3,2017,Q2,0,0,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5928,Americas,2.6913537740928177,0,4,Product_Name_181,Person_Name_3,2017,Q2,0,0,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5929,Americas,2.6613427305385913,0,4,Product_Name_327,Person_Name_3,2017,Q2,1,1,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
5954,Americas,2.7995010145192403,0,5,Product_Name_324,Person_Name_3,2017,Q2,0,0,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
6049,Americas,2.5371198145618186,0,5,Product_Name_408,Person_Name_3,2017,Q2,0,0,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
6050,Americas,2.5722448980415824,0,5,Product_Name_408,Person_Name_3,2017,Q2,0,0,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
6051,Americas,2.3569508651277444,0,5,Product_Name_327,Person_Name_3,2017,Q2,0,0,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
6066,Americas,2.6457191564604843,0,5,Product_Name_226,Person_Name_3,2017,Q2,0,0,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
6083,Americas,2.4942442069212225,0,5,Product_Name_167,Person_Name_3,2017,Q2,0,0,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
6132,Americas,2.750339409885814,0,5,Other,Person_Name_3,2017,Q2,1,1,1,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
6168,Americas,2.574416460665935,0,5,Product_Name_327,Person_Name_3,2017,Q2,0,0,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
6231,Americas,2.653082824146548,0,6,Product_Name_209,Person_Name_3,2017,Q2,0,0,0,2.5335181947286576,2.5630418658659093,2.613926870749155,2.078548562434875
4706,Americas,2.8839405106967915,1,12,Product_Name_382,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4714,Americas,2.791504991101219,0,1,Product_Name_431,Person_Name_3,2017,Q3,0,1,1,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4727,Americas,2.8281904815053687,0,1,Product_Name_433,Person_Name_3,2017,Q3,0,1,1,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4737,Americas,2.9150336476835985,0,1,Product_Name_406,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4738,Americas,2.916516470905344,0,1,Product_Name_406,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4739,Americas,2.8856020622047285,0,1,Product_Name_402,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4740,Americas,2.8856020622047285,0,1,Product_Name_402,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4748,Americas,2.832740036639497,0,1,Product_Name_446,Person_Name_3,2017,Q3,0,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4762,Americas,2.8888673976756585,0,1,Product_Name_406,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4763,Americas,2.8799351111963594,0,1,Product_Name_382,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4764,Americas,2.916630319938042,0,1,Product_Name_432,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4765,Americas,2.9426299382392247,0,1,Product_Name_432,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4766,Americas,2.8029688655995084,0,1,Product_Name_407,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4767,Americas,2.893693965016817,0,1,Product_Name_401,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4768,Americas,2.895146257993674,0,1,Product_Name_445,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4824,Americas,2.859241877346057,0,2,Product_Name_446,Person_Name_3,2017,Q3,0,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4831,Americas,2.8263500472852874,0,2,Product_Name_433,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4859,Americas,2.7990884504665643,0,2,Product_Name_405,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4863,Americas,2.8053252415829064,0,2,Product_Name_431,Person_Name_3,2017,Q3,0,0,1,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4865,Americas,2.780737253804443,0,2,Product_Name_431,Person_Name_3,2017,Q3,0,1,1,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4866,Americas,2.880669870140184,0,2,Product_Name_407,Person_Name_3,2017,Q3,0,1,1,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4927,Americas,2.8768980027789786,0,3,Product_Name_433,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4934,Americas,2.710914500194694,0,3,Product_Name_388,Person_Name_3,2017,Q3,0,1,1,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4952,Americas,2.74335702044029,0,3,Product_Name_430,Person_Name_3,2017,Q3,1,1,1,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4953,Americas,2.750541736895198,0,3,Product_Name_430,Person_Name_3,2017,Q3,0,0,1,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4954,Americas,2.7312967834422492,0,3,Product_Name_409,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4955,Americas,2.7433767590017157,0,3,Product_Name_409,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4961,Americas,2.8135405178752206,0,3,Product_Name_433,Person_Name_3,2017,Q3,0,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4962,Americas,2.927860281834144,0,3,Product_Name_445,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
4963,Americas,2.964282916931892,0,3,Product_Name_432,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
5160,Americas,2.7699266350945706,1,6,Product_Name_379,Person_Name_3,2017,Q3,0,0,1,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
5292,Americas,2.887549118518216,1,9,Product_Name_166,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
5486,Americas,2.798722526812127,1,11,Product_Name_405,Person_Name_3,2017,Q3,1,1,0,2.544619754292987,2.5913114279145364,2.5630418658659093,2.201905662369298
